subject,n_back,trialN,blockN,rt,correct,trialType,stim_site,timepoint,counterbalance,sessionNum,days
D_EMO,1,5,1,0.3704228769998963,1,0,FPCNB,3,2,3,14
D_EMO,1,6,1,0.3989804580000964,1,1,FPCNB,3,2,3,14
D_EMO,1,7,1,0.3367820189999975,1,0,FPCNB,3,2,3,14
D_EMO,1,8,1,0.3285565340000858,1,0,FPCNB,3,2,3,14
D_EMO,1,9,1,0.3615612300000066,1,0,FPCNB,3,2,3,14
D_EMO,1,10,1,0.4378284370000074,1,1,FPCNB,3,2,3,14
D_EMO,1,11,1,0.3928406380000524,1,0,FPCNB,3,2,3,14
D_EMO,1,12,1,0.3736385000000837,1,0,FPCNB,3,2,3,14
D_EMO,1,13,1,0.4104696319999448,1,1,FPCNB,3,2,3,14
D_EMO,1,14,1,0.35120577400005004,1,0,FPCNB,3,2,3,14
D_EMO,1,15,1,0.43254804699995475,1,0,FPCNB,3,2,3,14
D_EMO,1,16,1,0.5093104320000066,1,1,FPCNB,3,2,3,14
D_EMO,1,17,1,0.3500778719999289,1,0,FPCNB,3,2,3,14
D_EMO,1,18,1,0.5375549890000002,1,1,FPCNB,3,2,3,14
D_EMO,2,1,1,0.30991661300004125,0,1,FPCNB,3,2,3,14
D_EMO,2,2,1,0.5077284950000376,1,0,FPCNB,3,2,3,14
D_EMO,2,3,1,0.3894869560000416,1,0,FPCNB,3,2,3,14
D_EMO,2,4,1,0.42873847700002443,1,1,FPCNB,3,2,3,14
D_EMO,2,5,1,0.5352215750000369,1,0,FPCNB,3,2,3,14
D_EMO,2,6,1,0.4784809950000408,1,0,FPCNB,3,2,3,14
D_EMO,2,7,1,0.3383822150000242,1,1,FPCNB,3,2,3,14
D_EMO,2,8,1,0.39725794499997846,1,0,FPCNB,3,2,3,14
D_EMO,2,9,1,0.4414549860000534,1,0,FPCNB,3,2,3,14
D_EMO,2,10,1,0.4974263780000001,1,0,FPCNB,3,2,3,14
D_EMO,2,11,1,0.3795099349999873,1,1,FPCNB,3,2,3,14
D_EMO,2,12,1,0.4015574720000359,1,0,FPCNB,3,2,3,14
D_EMO,2,13,1,0.4685720479999418,1,0,FPCNB,3,2,3,14
D_EMO,2,14,1,0.34444171699999515,1,1,FPCNB,3,2,3,14
D_EMO,2,15,1,0.369392451000067,1,0,FPCNB,3,2,3,14
