subject,n_back,trialN,blockN,rt,correct,trialType,stim_site,timepoint,counterbalance,sessionNum,days
D_EMO,1,12,1,0.31749959699982355,1,0,DAN,pre,1,2,7
D_EMO,1,13,1,0.2688920949999556,1,0,DAN,pre,1,2,7
D_EMO,1,14,1,0.27012070000000676,1,0,DAN,pre,1,2,7
D_EMO,1,15,1,0.39440499400006956,1,0,DAN,pre,1,2,7
D_EMO,1,16,1,0.3591911399998935,0,1,DAN,pre,1,2,7
D_EMO,1,17,1,0.5167312220000895,1,0,DAN,pre,1,2,7
D_EMO,1,18,1,0.4714662119999957,1,1,DAN,pre,1,2,7
D_EMO,1,1,2,0.23883192299990696,1,0,DAN,pre,1,2,7
D_EMO,1,2,2,0.4328966399998535,1,0,DAN,pre,1,2,7
D_EMO,1,3,2,0.5261623020001025,1,1,DAN,pre,1,2,7
D_EMO,1,4,2,0.32634143099994617,1,0,DAN,pre,1,2,7
D_EMO,1,5,2,0.3685351159997481,1,1,DAN,pre,1,2,7
D_EMO,1,6,2,0.3161660099999608,1,0,DAN,pre,1,2,7
D_EMO,1,7,2,0.2900429480000639,1,1,DAN,pre,1,2,7
D_EMO,1,8,2,0.4108410050002931,1,0,DAN,pre,1,2,7
D_EMO,1,9,2,0.44440574500004004,1,0,DAN,pre,1,2,7
D_EMO,1,10,2,0.41450274699991496,1,0,DAN,pre,1,2,7
D_EMO,1,11,2,0.27081196500012084,1,1,DAN,pre,1,2,7
D_EMO,1,12,2,0.3021498859998246,1,0,DAN,pre,1,2,7
D_EMO,1,13,2,0.3608088930000122,1,0,DAN,pre,1,2,7
D_EMO,1,14,2,0.34632864800005336,1,1,DAN,pre,1,2,7
D_EMO,1,15,2,0.29837925500032725,1,0,DAN,pre,1,2,7
D_EMO,1,16,2,0.33451342999978806,0,0,DAN,pre,1,2,7
D_EMO,1,17,2,0.36135647799983417,1,0,DAN,pre,1,2,7
D_EMO,1,18,2,0.6039557019998938,1,1,DAN,pre,1,2,7
D_EMO,1,1,3,0.6068674699999974,1,0,DAN,pre,1,2,7
D_EMO,1,2,3,0.3274266600001283,1,1,DAN,pre,1,2,7
D_EMO,1,3,3,0.8897961039997426,1,0,DAN,pre,1,2,7
D_EMO,1,4,3,0.5542790019999302,1,0,DAN,pre,1,2,7
D_EMO,1,5,3,0.4009154939999462,1,1,DAN,pre,1,2,7
D_EMO,1,6,3,0.29705993600009606,1,0,DAN,pre,1,2,7
D_EMO,1,7,3,0.3182370129998162,1,1,DAN,pre,1,2,7
D_EMO,1,8,3,0.36869616500007396,1,0,DAN,pre,1,2,7
D_EMO,1,9,3,0.3596709630000987,1,0,DAN,pre,1,2,7
D_EMO,1,10,3,0.33826458800012915,0,1,DAN,pre,1,2,7
D_EMO,1,11,3,0.43305424500022127,0,0,DAN,pre,1,2,7
D_EMO,1,12,3,0.5086847550001039,0,1,DAN,pre,1,2,7
D_EMO,1,13,3,0.4860142289999203,1,0,DAN,pre,1,2,7
D_EMO,1,14,3,0.3870731350002643,1,0,DAN,pre,1,2,7
D_EMO,1,15,3,0.3494052799997007,1,0,DAN,pre,1,2,7
D_EMO,1,16,3,0.45873011000003316,1,0,DAN,pre,1,2,7
D_EMO,1,17,3,0.47138103699990097,1,0,DAN,pre,1,2,7
D_EMO,1,18,3,0.3104256320002605,1,1,DAN,pre,1,2,7
D_EMO,1,1,4,0.5890067239997734,0,0,DAN,pre,1,2,7
D_EMO,1,2,4,0.3579636380000011,1,0,DAN,pre,1,2,7
D_EMO,1,3,4,0.3582680330000585,0,1,DAN,pre,1,2,7
D_EMO,1,4,4,0.4188966800002163,1,0,DAN,pre,1,2,7
D_EMO,1,5,4,0.31770832399979554,1,1,DAN,pre,1,2,7
D_EMO,1,6,4,0.3464513439998882,1,0,DAN,pre,1,2,7
D_EMO,1,7,4,0.31991623399972013,1,0,DAN,pre,1,2,7
D_EMO,1,8,4,0.34348590999979933,1,1,DAN,pre,1,2,7
D_EMO,1,9,4,0.4925154519996795,1,0,DAN,pre,1,2,7
